7.558001999999999776e-02,3.387571000000000332e-02
7.865656999999999510e-02,3.449101999999999724e-02
7.817799999999999749e-02,3.257672999999999819e-02
7.769942000000000515e-02,3.620021999999999823e-02
8.228006000000000209e-02,3.510632999999999809e-02
8.043413000000000646e-02,3.531143999999999950e-02
8.200659000000000420e-02,3.640531999999999796e-02
8.521987000000000312e-02,3.435429000000000260e-02
8.460455999999999532e-02,3.722572999999999854e-02
8.918520000000000614e-02,3.900329000000000296e-02
8.884335999999999622e-02,3.729409999999999670e-02
8.727089999999999848e-02,4.071248999999999701e-02
9.239848000000000505e-02,3.722572999999999854e-02
9.198828000000000560e-02,4.146452999999999944e-02
9.274032000000000109e-02,4.207984000000000030e-02
9.513319000000000636e-02,3.914002999999999927e-02
9.424441000000000068e-02,4.269515000000000116e-02
9.834647000000000527e-02,4.392577000000000287e-02
9.677402000000000226e-02,4.160127000000000269e-02
9.766279999999999406e-02,4.413087000000000260e-02
1.031321999999999933e-01,4.419924000000000075e-02
1.003975000000000006e-01,4.419924000000000075e-02
1.017649000000000054e-01,4.577169999999999850e-02
1.055250999999999967e-01,4.344719999999999832e-02
1.052516000000000007e-01,4.823294000000000192e-02
1.089434999999999987e-01,4.816456999999999683e-02
1.083965000000000067e-01,4.625027000000000305e-02
1.078496000000000038e-01,4.966866000000000336e-02
1.118148999999999949e-01,4.686557999999999696e-02
1.099689999999999973e-01,4.864314000000000138e-02
1.145496000000000014e-01,5.103600999999999971e-02
1.142077999999999982e-01,4.939518999999999854e-02
1.140026999999999985e-01,5.315541000000000016e-02
1.181731000000000031e-01,5.124112000000000111e-02
1.172842999999999941e-01,5.254009999999999930e-02
1.193353999999999943e-01,5.363398999999999944e-02
1.214548000000000016e-01,5.390745999999999732e-02
1.198139000000000010e-01,5.418093000000000214e-02
1.239843999999999946e-01,5.397582000000000074e-02
1.243261999999999978e-01,5.356562000000000129e-02
1.270609000000000044e-01,5.725746999999999781e-02
1.260353999999999919e-01,5.616358999999999935e-02
1.271976999999999969e-01,5.513807999999999904e-02
1.304792999999999925e-01,5.896666999999999881e-02
1.310946000000000056e-01,5.684726999999999836e-02
1.301374999999999893e-01,5.841973000000000305e-02
1.335559000000000052e-01,5.896666999999999881e-02
1.351283000000000067e-01,6.040239000000000025e-02
1.338977000000000084e-01,6.231669000000000097e-02
1.378630000000000133e-01,6.006054999999999727e-02
1.378630000000000133e-01,6.129116999999999899e-02
1.406660999999999884e-01,6.416260999999999493e-02
1.402558999999999889e-01,6.170138000000000011e-02
1.397772999999999932e-01,6.293200000000000183e-02
1.442895999999999901e-01,6.511975999999999876e-02
1.440845000000000042e-01,6.279526000000000552e-02
1.436059000000000085e-01,6.539322999999999664e-02
1.480498000000000092e-01,6.388913999999999704e-02
1.479814000000000129e-01,6.621364999999999890e-02
1.501008000000000064e-01,6.846977999999999398e-02
1.526303999999999994e-01,6.580344000000000471e-02
1.494854999999999934e-01,6.908509000000000178e-02
1.533141000000000087e-01,6.997386999999999357e-02
1.538611000000000006e-01,6.853815000000000601e-02
1.533825000000000049e-01,7.011061000000000376e-02
1.580998999999999877e-01,6.894836000000000020e-02
1.556385999999999881e-01,6.976876999999999385e-02
1.585784000000000082e-01,7.346062000000000425e-02
1.608345999999999942e-01,7.038408000000000164e-02
1.603559999999999985e-01,7.264020999999999673e-02
1.650050000000000128e-01,7.441776999999999420e-02
1.641846000000000139e-01,7.236673999999999884e-02
1.635693000000000008e-01,7.626370000000000371e-02
1.678764000000000089e-01,7.462288000000000254e-02
1.674662000000000095e-01,7.564838999999999591e-02
1.684917999999999971e-01,7.715247999999999551e-02
1.714315999999999895e-01,7.434939999999999605e-02
1.693121999999999960e-01,7.708410999999999735e-02
1.734825999999999868e-01,7.975045000000000051e-02
1.732775000000000010e-01,7.681063999999999947e-02
1.747816000000000092e-01,7.947698000000000262e-02
1.786784999999999901e-01,7.988718999999999681e-02
1.775847000000000120e-01,7.893004000000000686e-02
1.780632000000000048e-01,8.282699999999999785e-02
1.818917999999999924e-01,8.063924000000000092e-02
1.807295999999999903e-01,8.269026999999999628e-02
1.824388000000000121e-01,8.275862999999999969e-02
1.853102000000000082e-01,8.063924000000000092e-02
1.838744999999999963e-01,8.398925000000000141e-02
1.869510000000000061e-01,8.487802999999999320e-02
1.865408000000000066e-01,8.357905000000000195e-02
1.884550999999999865e-01,8.645049000000000483e-02
1.918051000000000061e-01,8.597191999999999334e-02
1.909164000000000139e-01,8.672396000000000271e-02
1.920102999999999949e-01,8.870662999999999465e-02
1.948816999999999910e-01,8.740763999999999478e-02
1.941980000000000095e-01,8.973214000000000190e-02
1.963857999999999993e-01,8.856988999999999834e-02
1.980265999999999971e-01,8.774948000000000470e-02
1.980265999999999971e-01,9.089439000000000546e-02
2.010348000000000135e-01,9.062091999999999370e-02
2.000775999999999943e-01,9.075766000000000389e-02
2.034960000000000102e-01,9.253522000000000136e-02
2.056838000000000000e-01,9.239848000000000505e-02
2.051369000000000109e-01,9.308215999999999712e-02
2.069143999999999983e-01,9.424441000000000068e-02
2.069143999999999983e-01,9.465461999999999487e-02
2.077347999999999972e-01,9.595360000000000000e-02
2.095123999999999875e-01,9.431277999999999884e-02
2.108114000000000099e-01,9.526993000000000267e-02
2.122470999999999941e-01,9.629543999999999604e-02
2.129990999999999968e-01,9.752605999999999775e-02
2.150501999999999969e-01,9.766279999999999406e-02
2.183317999999999925e-01,9.875667999999999946e-02
2.181267000000000067e-01,9.923526000000000569e-02
2.194257000000000013e-01,9.950873000000000357e-02
2.203144999999999964e-01,9.957708999999999311e-02
2.213400000000000090e-01,9.944036000000000541e-02
2.226390000000000036e-01,1.004658999999999969e-01
2.240746999999999878e-01,1.023117999999999944e-01
2.240062999999999915e-01,1.023117999999999944e-01
2.257839000000000096e-01,1.021066999999999947e-01
2.276297999999999933e-01,1.046363000000000015e-01
2.292022999999999977e-01,1.041577000000000058e-01
2.293389999999999873e-01,1.047046999999999978e-01
2.310482000000000091e-01,1.037475000000000064e-01
2.333726999999999885e-01,1.068923999999999985e-01
2.328257999999999994e-01,1.067556999999999950e-01
2.357655999999999918e-01,1.065505999999999953e-01
2.369961999999999902e-01,1.067556999999999950e-01
2.387738000000000083e-01,1.094904000000000016e-01
2.370645999999999864e-01,1.084649000000000030e-01
2.390471999999999875e-01,1.075760999999999940e-01
2.423289000000000137e-01,1.110629000000000061e-01
2.432177000000000089e-01,1.098322999999999938e-01
2.421921999999999964e-01,1.111311999999999994e-01
2.448585000000000067e-01,1.107210000000000000e-01
2.473197000000000034e-01,1.135241000000000028e-01
2.464310000000000112e-01,1.140710999999999947e-01
2.496442000000000105e-01,1.126352999999999938e-01
2.492340000000000111e-01,1.130454999999999932e-01
2.510800000000000254e-01,1.155751000000000001e-01
2.519004000000000243e-01,1.142761999999999944e-01
2.525840999999999781e-01,1.145496000000000014e-01
2.551820000000000199e-01,1.150965999999999934e-01
2.574382000000000059e-01,1.171476000000000045e-01
2.563443000000000249e-01,1.187884000000000023e-01
2.593524999999999858e-01,1.170109000000000010e-01
2.605146999999999879e-01,1.189251999999999948e-01
2.621554999999999858e-01,1.205660000000000065e-01
2.621554999999999858e-01,1.192669999999999980e-01
2.618136999999999825e-01,1.204292000000000001e-01
2.658474000000000115e-01,1.220701000000000008e-01
2.659841000000000011e-01,1.207711000000000062e-01
2.652321000000000262e-01,1.220017000000000046e-01
2.695391999999999788e-01,1.210446000000000022e-01
2.698810999999999849e-01,1.239843999999999946e-01
2.704964000000000257e-01,1.252149999999999930e-01
2.732311000000000045e-01,1.228221000000000035e-01
2.720689000000000024e-01,1.257619000000000098e-01
2.768546000000000062e-01,1.262405000000000055e-01
2.757607000000000252e-01,1.251465999999999967e-01
2.756923000000000012e-01,1.263771999999999951e-01
2.792474999999999818e-01,1.255567999999999962e-01
2.794525999999999955e-01,1.271976999999999969e-01
2.808882999999999797e-01,1.299324000000000034e-01
2.824607000000000090e-01,1.276761999999999897e-01
2.832812000000000108e-01,1.308894999999999920e-01
2.862210000000000032e-01,1.313680999999999877e-01
2.860158999999999896e-01,1.300690999999999931e-01
2.864261000000000168e-01,1.322569000000000106e-01
2.896393999999999913e-01,1.323936000000000002e-01
2.883403999999999967e-01,1.321884999999999866e-01
2.899128000000000260e-01,1.324619999999999964e-01
2.927158999999999733e-01,1.317782999999999871e-01
2.928526000000000185e-01,1.344445999999999974e-01
2.940832999999999919e-01,1.357435999999999920e-01
2.965444999999999887e-01,1.336241999999999985e-01
2.957925000000000137e-01,1.370425999999999866e-01
2.992107999999999990e-01,1.364956999999999976e-01
2.996893999999999947e-01,1.377262999999999959e-01
2.997578000000000187e-01,1.382732000000000128e-01
3.023558000000000079e-01,1.369058999999999970e-01
3.019454999999999778e-01,1.388202000000000047e-01
3.046118999999999910e-01,1.405976999999999921e-01
3.052271999999999763e-01,1.393670999999999938e-01
3.063211000000000128e-01,1.404610000000000025e-01
3.099446000000000145e-01,1.417599999999999971e-01
3.098078000000000221e-01,1.413497999999999977e-01
3.100813000000000041e-01,1.430589999999999917e-01
3.130895000000000206e-01,1.418966999999999867e-01
3.132262000000000102e-01,1.447682000000000135e-01
3.145252000000000048e-01,1.441527999999999976e-01
3.166445999999999983e-01,1.430589999999999917e-01
3.158241999999999994e-01,1.454517999999999922e-01
3.182170999999999750e-01,1.464090000000000114e-01
3.187639999999999918e-01,1.460671000000000053e-01
3.208150000000000168e-01,1.471609999999999863e-01
3.230712000000000028e-01,1.481182000000000054e-01
3.236181000000000196e-01,1.479130999999999918e-01
3.243701999999999974e-01,1.498956999999999928e-01
3.260109999999999952e-01,1.498956999999999928e-01
3.264895999999999909e-01,1.501008000000000064e-01
3.280620000000000203e-01,1.495538999999999896e-01
3.301129999999999898e-01,1.498273999999999995e-01
3.316855000000000220e-01,1.513998000000000010e-01
3.316855000000000220e-01,1.526987999999999956e-01
3.333263000000000198e-01,1.514681999999999973e-01
3.359926999999999775e-01,1.540661999999999865e-01
3.369498000000000215e-01,1.552968000000000126e-01
3.368130999999999764e-01,1.539977999999999903e-01
3.370866000000000140e-01,1.549549000000000065e-01
3.400947000000000275e-01,1.568691999999999864e-01
3.408468000000000053e-01,1.554335000000000022e-01
3.407783999999999813e-01,1.569376000000000104e-01
3.441968000000000250e-01,1.559804999999999942e-01
3.452907000000000060e-01,1.591936999999999935e-01
3.469315000000000038e-01,1.597407000000000132e-01
3.471366000000000174e-01,1.585100999999999871e-01
3.467948000000000142e-01,1.594672000000000034e-01
3.514437999999999729e-01,1.606295000000000084e-01
3.506916999999999951e-01,1.597407000000000132e-01
3.514437999999999729e-01,1.609028999999999876e-01
3.542468999999999757e-01,1.603559999999999985e-01
3.547254000000000240e-01,1.633641999999999872e-01
3.551355999999999957e-01,1.647315000000000029e-01
3.581438000000000121e-01,1.625437999999999883e-01
3.582805000000000017e-01,1.653467999999999882e-01
3.612887000000000182e-01,1.660988999999999938e-01
3.601265000000000160e-01,1.643896999999999997e-01
3.610836000000000046e-01,1.661672999999999900e-01
3.650490000000000124e-01,1.673978999999999884e-01
3.634081000000000117e-01,1.663724000000000036e-01
3.653908000000000156e-01,1.675346000000000057e-01
3.682621999999999840e-01,1.658254000000000117e-01
3.684672999999999976e-01,1.699275000000000091e-01
3.690825999999999829e-01,1.707479000000000080e-01
3.710652999999999868e-01,1.682867000000000113e-01
3.718174000000000201e-01,1.714315999999999895e-01
3.752357000000000053e-01,1.723203000000000096e-01
3.729111999999999982e-01,1.710213999999999901e-01
3.740050999999999792e-01,1.721835999999999922e-01
3.779704999999999870e-01,1.715683000000000069e-01
3.789275999999999756e-01,1.747816000000000092e-01
3.814571999999999963e-01,1.753284999999999982e-01
3.815256000000000203e-01,1.736193000000000042e-01
3.807052000000000214e-01,1.762856999999999896e-01
3.847388999999999948e-01,1.761488999999999971e-01
3.839183999999999930e-01,1.759438000000000113e-01
3.850806999999999980e-01,1.766958999999999891e-01
3.882256000000000040e-01,1.755336000000000118e-01
3.864481000000000166e-01,1.779949000000000114e-01
3.881571999999999800e-01,1.799091999999999913e-01
3.862429000000000001e-01,1.775847000000000120e-01
3.856959999999999833e-01,1.789520000000000000e-01
3.859695000000000209e-01,1.777897999999999978e-01
3.833714999999999762e-01,1.762856999999999896e-01
3.807052000000000214e-01,1.783366999999999869e-01
3.811837000000000142e-01,1.752602000000000049e-01
3.785857999999999723e-01,1.765590999999999966e-01
3.779021000000000186e-01,1.747132000000000129e-01
3.772184000000000093e-01,1.719785000000000064e-01
3.740050999999999792e-01,1.736877000000000004e-01
3.741419000000000272e-01,1.734141999999999906e-01
3.727060999999999846e-01,1.714999000000000107e-01
3.728428999999999771e-01,1.724571000000000021e-01
3.723642999999999814e-01,1.712265000000000037e-01
3.685357000000000216e-01,1.704743999999999982e-01
3.679203999999999808e-01,1.702693000000000123e-01
3.667580999999999758e-01,1.677396999999999916e-01
3.642285000000000106e-01,1.689702999999999899e-01
3.659376999999999769e-01,1.686284999999999867e-01
3.620407999999999960e-01,1.675346000000000057e-01
3.611519999999999730e-01,1.680815999999999977e-01
3.611519999999999730e-01,1.639795000000000003e-01
3.595111999999999752e-01,1.677396999999999916e-01
3.578020000000000089e-01,1.658254000000000117e-01
3.560927999999999871e-01,1.630907000000000051e-01
3.551355999999999957e-01,1.642530000000000101e-01
3.572549999999999892e-01,1.637743999999999867e-01
3.515805000000000180e-01,1.624753999999999921e-01
3.521274999999999822e-01,1.622019000000000100e-01
3.519224000000000241e-01,1.618601000000000067e-01
3.495294999999999930e-01,1.616549999999999931e-01
3.476152000000000131e-01,1.610397000000000078e-01
3.468630999999999798e-01,1.585784000000000082e-01
3.467263999999999902e-01,1.617233999999999894e-01
3.435131000000000157e-01,1.590570000000000039e-01
3.429661999999999988e-01,1.578264000000000056e-01
3.420773999999999759e-01,1.572794999999999888e-01
3.413254000000000010e-01,1.577580000000000093e-01
3.385222999999999982e-01,1.565274000000000110e-01
3.382488000000000161e-01,1.553652000000000089e-01
3.380437000000000025e-01,1.563222999999999974e-01
3.371548999999999796e-01,1.546814999999999996e-01
3.334631000000000123e-01,1.548181999999999892e-01
3.333946999999999883e-01,1.550233000000000028e-01
3.307283999999999780e-01,1.534509000000000012e-01
3.317538999999999905e-01,1.532457999999999876e-01
3.277884999999999827e-01,1.521519000000000066e-01
3.277884999999999827e-01,1.505110000000000059e-01
3.279252999999999751e-01,1.517417000000000071e-01
3.265579000000000121e-01,1.505794000000000021e-01
3.228660999999999892e-01,1.504427000000000125e-01
3.232763000000000164e-01,1.499640999999999891e-01
3.219088999999999978e-01,1.486650999999999945e-01
3.193792999999999771e-01,1.472978000000000065e-01
3.191742000000000190e-01,1.466140999999999972e-01
3.178069000000000033e-01,1.457253000000000021e-01
3.158926000000000234e-01,1.473660999999999999e-01
3.158926000000000234e-01,1.451784000000000130e-01
3.150721000000000216e-01,1.451099999999999890e-01
3.134313000000000238e-01,1.459303999999999879e-01
3.125425000000000009e-01,1.432641000000000053e-01
3.096710999999999769e-01,1.441527999999999976e-01
3.104914999999999758e-01,1.441527999999999976e-01
3.070730999999999877e-01,1.411447000000000118e-01
3.044752000000000014e-01,1.416232000000000046e-01
3.065262000000000264e-01,1.399140000000000106e-01
3.037231000000000236e-01,1.407345000000000124e-01
3.042700999999999878e-01,1.411447000000000118e-01
3.024924999999999975e-01,1.384782999999999986e-01
2.991424999999999779e-01,1.395038000000000111e-01
2.999628999999999768e-01,1.372477000000000003e-01
2.974333000000000116e-01,1.362906000000000117e-01
2.963393999999999751e-01,1.384100000000000052e-01
2.954506000000000077e-01,1.355385000000000062e-01
2.933312000000000141e-01,1.352649999999999963e-01
2.940149000000000235e-01,1.363589000000000051e-01
2.923741000000000256e-01,1.336925999999999948e-01
2.901178999999999841e-01,1.353333999999999926e-01
2.913486000000000131e-01,1.349915999999999894e-01
2.876566999999999874e-01,1.321200999999999903e-01
2.851271000000000222e-01,1.336241999999999985e-01
2.869729999999999781e-01,1.317782999999999871e-01
2.830076999999999732e-01,1.304108999999999963e-01
2.828026000000000151e-01,1.305476999999999888e-01
2.822555999999999954e-01,1.282232000000000094e-01
2.799310999999999883e-01,1.307528000000000024e-01
2.794525999999999955e-01,1.296588999999999936e-01
2.779484999999999872e-01,1.263089000000000017e-01
2.752820999999999740e-01,1.284965999999999886e-01
2.771280999999999883e-01,1.275395000000000001e-01
2.730944000000000149e-01,1.265823000000000087e-01
2.728893000000000013e-01,1.278813000000000033e-01
2.722055999999999920e-01,1.239159999999999984e-01
2.713168000000000246e-01,1.266507000000000049e-01
2.705647999999999942e-01,1.254201000000000066e-01
2.674882000000000093e-01,1.230955999999999995e-01
2.659841000000000011e-01,1.243261999999999978e-01
2.674882000000000093e-01,1.223434999999999939e-01
2.633862000000000148e-01,1.215230999999999950e-01
2.623605999999999994e-01,1.209077999999999958e-01
2.633862000000000148e-01,1.209077999999999958e-01
2.603779999999999983e-01,1.199506999999999934e-01
2.587370999999999976e-01,1.193353999999999943e-01
2.584637000000000184e-01,1.173527000000000042e-01
2.568911999999999862e-01,1.208395000000000025e-01
2.557973000000000052e-01,1.184465999999999991e-01
2.537462999999999802e-01,1.163272000000000056e-01
2.527208000000000232e-01,1.168740999999999947e-01
2.527891999999999917e-01,1.168058000000000013e-01
2.491656999999999900e-01,1.155751000000000001e-01
2.499860999999999889e-01,1.144812999999999942e-01
2.490972999999999937e-01,1.153700000000000003e-01
2.474564999999999959e-01,1.137975999999999988e-01
2.451319999999999888e-01,1.137975999999999988e-01
2.439697000000000116e-01,1.119517000000000012e-01
2.424656000000000033e-01,1.111311999999999994e-01
2.432860000000000023e-01,1.118833000000000050e-01
2.408248000000000055e-01,1.110629000000000061e-01
2.392523000000000011e-01,1.103791999999999968e-01
2.379534000000000094e-01,1.083965000000000067e-01
2.382267999999999886e-01,1.108578000000000063e-01
2.351503000000000065e-01,1.089434999999999987e-01
2.346717000000000108e-01,1.075760999999999940e-01
2.330993000000000093e-01,1.074394000000000043e-01
2.326207000000000136e-01,1.080547000000000035e-01
2.298860000000000070e-01,1.062770999999999993e-01
2.292022999999999977e-01,1.047730000000000050e-01
2.290656000000000081e-01,1.060037000000000063e-01
2.282451000000000063e-01,1.042261000000000021e-01
2.245533000000000112e-01,1.042944999999999983e-01
2.249635000000000107e-01,1.036108000000000029e-01
2.241431000000000118e-01,1.029270999999999936e-01
2.204512000000000138e-01,1.021066999999999947e-01
2.222972000000000004e-01,1.006709999999999966e-01
2.186053000000000024e-01,1.003291000000000044e-01
2.177165000000000072e-01,1.021066999999999947e-01
2.181267000000000067e-01,9.889341999999999577e-02
2.145716000000000012e-01,1.008077000000000001e-01
2.151868999999999865e-01,9.957708999999999311e-02
2.129308000000000034e-01,9.827811000000000186e-02
2.129990999999999968e-01,9.896177999999999919e-02
2.106062999999999963e-01,9.691075000000000383e-02
2.092389000000000054e-01,9.554340000000000055e-02
2.103327999999999864e-01,9.697912000000000199e-02
2.079399000000000108e-01,9.465461999999999487e-02
2.046582999999999875e-01,9.540666000000000424e-02
2.058204999999999896e-01,9.506481999999999433e-02
2.028806999999999972e-01,9.308215999999999712e-02
2.017184999999999950e-01,9.191990999999999357e-02
2.019919000000000020e-01,9.082603000000000204e-02
1.985735999999999890e-01,9.130459999999999965e-02
1.970011000000000123e-01,9.280868999999999924e-02
1.983001000000000069e-01,8.918520000000000614e-02
1.961807000000000134e-01,9.150969999999999938e-02
1.962491000000000096e-01,9.089439000000000546e-02
1.925572000000000117e-01,8.768111000000000654e-02
1.909164000000000139e-01,8.774948000000000470e-02
1.918051000000000061e-01,8.617701999999999307e-02
1.902327000000000046e-01,8.768111000000000654e-02
1.895489999999999953e-01,8.774948000000000470e-02
1.880448999999999871e-01,8.487802999999999320e-02
1.845582000000000056e-01,8.597191999999999334e-02
1.864725000000000132e-01,8.467292999999999348e-02
1.828490000000000115e-01,8.296373999999999416e-02
1.814132999999999996e-01,8.337393999999999361e-02
1.816184000000000132e-01,8.111780999999999853e-02
1.790203999999999962e-01,8.255352999999999997e-02
1.784051000000000109e-01,8.351068000000000380e-02
1.783366999999999869e-01,7.981881999999999866e-02
1.760122000000000075e-01,8.207496000000000236e-02
1.767643000000000131e-01,8.104944000000000037e-02
1.727306000000000119e-01,7.824636999999999565e-02
1.708845999999999976e-01,7.947698000000000262e-02
1.734825999999999868e-01,7.824636999999999565e-02
1.682182999999999873e-01,7.728922000000000569e-02
1.684917999999999971e-01,7.694737999999999578e-02
1.683550000000000046e-01,7.503308000000000200e-02
1.663040000000000074e-01,7.804126000000000118e-02
1.654152000000000122e-01,7.599023000000000583e-02
1.630223000000000089e-01,7.318715000000000637e-02
1.611763999999999974e-01,7.462288000000000254e-02
1.624753999999999921e-01,7.352899000000000240e-02
1.588518999999999903e-01,7.311879000000000295e-02
1.588518999999999903e-01,7.380246000000000028e-02
1.571426999999999963e-01,7.079428000000000110e-02
1.570060000000000067e-01,7.305042000000000479e-02
1.568691999999999864e-01,7.147795999999999317e-02
1.518783999999999967e-01,6.929019000000000150e-02
1.519467999999999930e-01,6.956365999999999938e-02
1.529039000000000093e-01,6.860652000000000417e-02
1.489386000000000043e-01,6.853815000000000601e-02
1.487334999999999907e-01,6.758100000000000218e-02
1.477080000000000060e-01,6.498302999999999718e-02
1.468876000000000071e-01,6.874325000000000574e-02
1.455886000000000124e-01,6.676058999999999466e-02
1.436059000000000085e-01,6.470955999999999930e-02
1.416232000000000046e-01,6.539322999999999664e-02
1.410078999999999916e-01,6.464119000000000115e-02
1.392304000000000042e-01,6.354730999999999574e-02
1.392986999999999975e-01,6.347893999999999759e-02
1.386150999999999911e-01,6.279526000000000552e-02
1.362906000000000117e-01,6.183811000000000169e-02
1.348547999999999969e-01,6.135953999999999714e-02
1.338977000000000084e-01,5.992382000000000264e-02
1.317098999999999909e-01,6.026564999999999700e-02
1.314365000000000117e-01,5.978707999999999939e-02
1.301374999999999893e-01,5.876155999999999741e-02
1.309578999999999882e-01,5.889830000000000065e-02
1.287700999999999985e-01,5.835135999999999795e-02
1.252833999999999892e-01,5.766767999999999894e-02
1.250783000000000034e-01,5.595848999999999962e-02
1.239159999999999984e-01,5.705236999999999808e-02
1.220017000000000046e-01,5.527481000000000061e-02
1.202241000000000004e-01,5.438603000000000187e-02
1.198822999999999972e-01,5.411255999999999705e-02
1.206344000000000027e-01,5.527481000000000061e-02
1.169425000000000048e-01,5.397582000000000074e-02
1.174893999999999938e-01,5.212989999999999985e-02
1.145496000000000014e-01,5.089927999999999814e-02
1.129088000000000036e-01,5.308704000000000200e-02
1.137975999999999988e-01,5.035233000000000070e-02
1.116097999999999951e-01,5.048906999999999701e-02
1.112680000000000058e-01,5.124112000000000111e-02
1.092853000000000019e-01,4.795946000000000237e-02
1.059352999999999961e-01,4.850640999999999980e-02
1.078496000000000038e-01,4.884825000000000278e-02
1.051832000000000045e-01,4.638700999999999935e-02
1.027904000000000040e-01,4.898497999999999741e-02
1.042261000000000021e-01,4.529311999999999921e-02
1.013547000000000059e-01,4.659210999999999908e-02
1.012178999999999995e-01,4.713905000000000178e-02
9.800464000000000397e-02,4.358392999999999989e-02
9.588523999999999659e-02,4.358392999999999989e-02
9.827811000000000186e-02,4.419924000000000075e-02
9.492809000000000663e-02,4.166962999999999917e-02
9.301378999999999897e-02,4.337883000000000017e-02
9.417604000000000253e-02,4.050738000000000255e-02
9.109949999999999992e-02,4.166962999999999917e-02
8.973214000000000190e-02,4.160127000000000269e-02
8.959541000000000033e-02,3.811450999999999728e-02
8.569844999999999546e-02,3.927676000000000084e-02
8.617701999999999307e-02,3.996043999999999985e-02
8.542497999999999758e-02,3.695226000000000066e-02
8.467292999999999348e-02,3.948187000000000224e-02
8.501477000000000339e-02,3.763593999999999967e-02
8.084434000000000065e-02,3.613185000000000008e-02
7.899841000000000502e-02,3.702062999999999882e-02
8.077597000000000249e-02,3.517470000000000319e-02
7.687900999999999763e-02,3.462776000000000048e-02
7.578513000000000610e-02,3.394408000000000147e-02
7.599023000000000583e-02,3.141448000000000157e-02
7.489635000000000042e-02,3.510632999999999809e-02
7.311879000000000295e-02,3.243999000000000188e-02
7.161470000000000335e-02,3.073079999999999909e-02
6.901672000000000362e-02,3.148283999999999805e-02
6.983714000000000588e-02,3.086753000000000066e-02
6.792283999999999822e-02,3.052569999999999936e-02
6.641874999999999862e-02,3.066243000000000093e-02
6.566669999999999452e-02,2.744914999999999855e-02
6.252178999999999376e-02,2.929508000000000112e-02
6.409425000000000539e-02,2.854303000000000048e-02
5.978707999999999939e-02,2.717568000000000067e-02
6.060748999999999997e-02,2.683384000000000116e-02
6.129116999999999899e-02,2.594505999999999896e-02
5.780442000000000219e-02,2.573995999999999923e-02
5.609522000000000119e-02,2.546647999999999967e-02
5.541154999999999692e-02,2.430422999999999958e-02
5.308704000000000200e-02,2.457770000000000093e-02
5.267684000000000255e-02,2.156951999999999828e-02
5.096764000000000155e-02,2.204810000000000103e-02
5.083090999999999998e-02,2.266340999999999842e-02
4.857477000000000322e-02,2.204810000000000103e-02
4.775436000000000264e-02,2.040727000000000166e-02
4.782273000000000079e-02,2.102257999999999905e-02
